conversation_id,Created_at_convert,author_id,referenced_tweets
1571562478806368262,2022-09-21 21:10:13-03:00,89107920,[<ReferencedTweet id=1572609093365542912 type=replied_to]
1572029262248681472,2022-09-21 18:12:50-03:00,278771520,[<ReferencedTweet id=1572039027032735746 type=replied_to]
1572091075434774535,2022-09-21 20:12:01-03:00,2405293194,[<ReferencedTweet id=1572192563238674433 type=replied_to]
1572296359931256833,2022-09-21 19:51:47-03:00,1491534102918578177,[<ReferencedTweet id=1572296359931256833 type=replied_to]
1572342803589373952,2022-09-21 21:33:56-03:00,1304204080756162562,[<ReferencedTweet id=1572342803589373952 type=replied_to]
1572381753506930688,2022-09-21 21:11:42-03:00,89107920,[<ReferencedTweet id=1572381753506930688 type=replied_to]
1572382910086369280,2022-09-21 21:10:56-03:00,89107920,[<ReferencedTweet id=1572382910086369280 type=replied_to]
1572383369916452866,2022-09-21 19:40:59-03:00,261349661,[<ReferencedTweet id=1572383369916452866 type=replied_to]
1572384954981441537,2022-09-21 21:09:38-03:00,89107920,[<ReferencedTweet id=1572384954981441537 type=replied_to]
1572387446708670465,2022-09-20 21:54:14-03:00,6506272,[<ReferencedTweet id=1572387789915701250 type=replied_to]
1572391148043509761,2022-09-21 21:11:10-03:00,89107920,[<ReferencedTweet id=1572391148043509761 type=replied_to]
1572422307309846530,2022-09-21 21:12:21-03:00,89107920,[<ReferencedTweet id=1572422307309846530 type=replied_to]
1572535454318350340,2022-09-21 21:10:32-03:00,89107920,[<ReferencedTweet id=1572535454318350340 type=replied_to]
1572556806236536832,2022-09-21 19:36:13-03:00,261349661,[<ReferencedTweet id=1572556806236536832 type=replied_to]
1572563769095782401,2022-09-21 21:10:45-03:00,89107920,[<ReferencedTweet id=1572563769095782401 type=replied_to]
1572568949216378880,2022-09-21 19:29:47-03:00,261349661,[<ReferencedTweet id=1572568949216378880 type=replied_to]
1572581841810640898,2022-09-21 19:35:17-03:00,261349661,[<ReferencedTweet id=1572581841810640898 type=replied_to]
1572585126089097216,2022-09-21 19:18:28-03:00,1483889281194147846,[<ReferencedTweet id=1572585126089097216 type=replied_to]
1572604924269305858,2022-09-21 22:27:14-03:00,10931572,[<ReferencedTweet id=1572604924269305858 type=replied_to]
1572609235271438336,2022-09-21 19:06:57-03:00,1520421347872104450,[<ReferencedTweet id=1572702474267656192 type=replied_to]
1572610887663648768,2022-09-21 19:35:59-03:00,261349661,[<ReferencedTweet id=1572610887663648768 type=replied_to]
1572614519247060996,2022-09-21 21:10:02-03:00,89107920,[<ReferencedTweet id=1572614519247060996 type=replied_to]
1572615989841330176,2022-09-21 23:12:31-03:00,1194092369207013377,[<ReferencedTweet id=1572615989841330176 type=replied_to]
1572621055759626241,2022-09-21 21:12:05-03:00,89107920,[<ReferencedTweet id=1572621055759626241 type=replied_to]
1572627063630340101,2022-09-21 17:53:26-03:00,353889727,[<ReferencedTweet id=1572627063630340101 type=replied_to]
1572630507648598016,2022-09-21 18:12:32-03:00,32027166,[<ReferencedTweet id=1572630507648598016 type=replied_to]
1572640001028128769,2022-09-21 19:34:18-03:00,261349661,[<ReferencedTweet id=1572640001028128769 type=replied_to]
1572648714447224833,2022-09-21 19:17:32-03:00,1348368602236395520,[<ReferencedTweet id=1572699853221683206 type=replied_to]
1572648828972449794,2022-09-21 21:32:02-03:00,1319693431392927747,[<ReferencedTweet id=1572648828972449794 type=replied_to]
1572653960523288576,2022-09-21 21:14:49-03:00,405053880,[<ReferencedTweet id=1572653960523288576 type=replied_to]
1572661676457050117,2022-09-21 20:51:14-03:00,1525639685682483202,"[<ReferencedTweet id=1572692256137662470 type=quoted, <ReferencedTweet id=1572661676457050117 type=replied_to]"
1572662851273371653,2022-09-21 21:16:19-03:00,405053880,[<ReferencedTweet id=1572662851273371653 type=replied_to]
1572663268229128192,2022-09-21 19:36:24-03:00,445709707,[<ReferencedTweet id=1572663268229128192 type=replied_to]
1572663516212887553,2022-09-21 16:06:15-03:00,1246877034577629185,[<ReferencedTweet id=1570468392360087553 type=retweeted]
1572664254263885825,2022-09-21 16:09:11-03:00,567789577,[<ReferencedTweet id=1570468392360087553 type=retweeted]
1572674126107779073,2022-09-21 19:19:48-03:00,1513913300861530113,[<ReferencedTweet id=1572674126107779073 type=replied_to]
1572676231887192064,2022-09-21 21:21:53-03:00,13388892,[<ReferencedTweet id=1572742876525641729 type=replied_to]
1572680266589650944,2022-09-21 19:23:53-03:00,1531032055097729031,[<ReferencedTweet id=1572680266589650944 type=replied_to]
1572680452955340800,2022-09-21 21:17:57-03:00,89107920,[<ReferencedTweet id=1572680452955340800 type=replied_to]
1572680600548708353,2022-09-21 21:28:52-03:00,1319693431392927747,[<ReferencedTweet id=1572680600548708353 type=replied_to]
1572681822785310720,2022-09-21 21:09:53-03:00,89107920,[<ReferencedTweet id=1572681822785310720 type=replied_to]
1572682154001268737,2022-09-21 17:51:45-03:00,817840432029794305,[<ReferencedTweet id=1572682154001268737 type=replied_to]
1572685959246024707,2022-09-21 18:51:00-03:00,634204399,[<ReferencedTweet id=1572685959246024707 type=replied_to]
1572687730404102144,2022-09-21 17:42:28-03:00,25171346,
1572687874033684485,2022-09-21 17:43:02-03:00,90963197,
1572687955218812928,2022-09-21 17:43:22-03:00,16404798,[<ReferencedTweet id=1572687874033684485 type=retweeted]
1572688063289229313,2022-09-21 17:43:48-03:00,1374203683831943168,[<ReferencedTweet id=1572687874033684485 type=retweeted]
1572688234114650113,2022-09-21 17:44:28-03:00,24565292,
1572688277567569922,2022-09-21 17:44:39-03:00,1319221,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572688284165328898,2022-09-21 17:44:40-03:00,34159735,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572688376876105728,2022-09-21 18:14:59-03:00,1251625471659425792,[<ReferencedTweet id=1572695869157408771 type=replied_to]
1572688424490139650,2022-09-21 17:45:14-03:00,419048731,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572688552689037312,2022-09-21 17:45:44-03:00,185696412,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572688602106142722,2022-09-21 17:45:56-03:00,1138199541604323329,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572688640027013121,2022-09-21 17:46:05-03:00,10710422,
1572688696918577152,2022-09-21 17:46:19-03:00,1347597562103164928,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572688738337296384,2022-09-21 17:46:29-03:00,1655287345,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572688757274583040,2022-09-21 17:46:33-03:00,1267189875373215752,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572688784256552960,2022-09-21 18:16:40-03:00,1251625471659425792,[<ReferencedTweet id=1572696308430823425 type=replied_to]
1572688815495716864,2022-09-21 19:22:07-03:00,1251625471659425792,[<ReferencedTweet id=1572712779873931264 type=replied_to]
1572688846244151296,2022-09-21 17:46:54-03:00,1105147668035182592,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572688856356458502,2022-09-21 17:46:57-03:00,183088387,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572688867094073345,2022-09-21 17:46:59-03:00,157040915,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572688876761763841,2022-09-21 17:47:02-03:00,817840432029794305,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572688907401310209,2022-09-21 17:47:09-03:00,1413312600981610496,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572688937386397698,2022-09-21 17:47:16-03:00,97739172,
1572688956793229313,2022-09-21 17:47:21-03:00,1138199541604323329,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689030659321856,2022-09-21 17:47:38-03:00,1019939494659788800,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689085957025792,2022-09-21 17:47:51-03:00,1569926685394456577,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689090004324353,2022-09-21 17:47:52-03:00,40572944,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689130525720576,2022-09-21 17:48:02-03:00,334286800,[<ReferencedTweet id=1572688815495716864 type=retweeted]
1572689158380089344,2022-09-21 17:48:09-03:00,2730331730,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689172929847296,2022-09-21 17:48:12-03:00,249391832,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689206228516867,2022-09-21 17:48:20-03:00,325819718,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689239606956032,2022-09-21 17:48:28-03:00,112754204,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689243419582464,2022-09-21 17:48:29-03:00,425076967,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689260435898368,2022-09-21 17:48:33-03:00,1112471960171233281,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689268467765249,2022-09-21 17:48:35-03:00,176890566,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689281646301189,2022-09-21 17:48:38-03:00,820996558611214337,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689290957623301,2022-09-21 17:48:40-03:00,2914700410,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689304157310976,2022-09-21 17:48:43-03:00,718531475759607808,[<ReferencedTweet id=1572687874033684485 type=retweeted]
1572689305163927552,2022-09-21 17:48:44-03:00,1087356117066399744,[<ReferencedTweet id=1572688815495716864 type=retweeted]
1572689306724241409,2022-09-21 17:48:44-03:00,459245009,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689331680149507,2022-09-21 17:48:50-03:00,1109270527397507072,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689332644757504,2022-09-21 17:48:50-03:00,61829248,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689350609240064,2022-09-21 17:48:54-03:00,1064671565302956032,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689359995912196,2022-09-21 17:48:57-03:00,1257889967386345472,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689378962448393,2022-09-21 17:49:01-03:00,1361503862927065091,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689381005328390,2022-09-21 17:49:02-03:00,14840456,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689381215064066,2022-09-21 17:49:02-03:00,320901403,[<ReferencedTweet id=1572688815495716864 type=retweeted]
1572689399300890624,2022-09-21 17:49:06-03:00,70128489,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689414270357504,2022-09-21 17:49:10-03:00,106839312,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689449519140864,2022-09-21 17:49:18-03:00,1565013884087451649,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689451142492162,2022-09-21 17:49:18-03:00,67778641,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689453742985217,2022-09-21 17:49:19-03:00,70134660,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689498688917506,2022-09-21 17:49:30-03:00,152045567,[<ReferencedTweet id=1572688815495716864 type=retweeted]
1572689502023602176,2022-09-21 17:49:31-03:00,44202616,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689512333189120,2022-09-21 17:49:33-03:00,19578571,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689513645854722,2022-09-21 17:49:33-03:00,351649930,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689527554310144,2022-09-21 17:49:37-03:00,75105340,
1572689530318364672,2022-09-21 17:49:37-03:00,994628533787025408,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689550056759296,2022-09-21 17:49:42-03:00,1300484835346124806,[<ReferencedTweet id=1572688815495716864 type=retweeted]
1572689584512991235,2022-09-21 17:49:50-03:00,1517634714533867523,[<ReferencedTweet id=1572688784256552960 type=retweeted]
1572689593362976768,2022-09-21 17:57:14-03:00,1251625471659425792,[<ReferencedTweet id=1572691413371965440 type=replied_to]
1572689606809899009,2022-09-21 17:49:56-03:00,817840432029794305,[<ReferencedTweet id=1572688234114650113 type=retweeted]
1572689617484222464,2022-09-21 17:49:58-03:00,41322285,[<ReferencedTweet id=1572688376876105728 type=retweeted]
1572689617551495168,2022-09-21 17:49:58-03:00,338019191,[<ReferencedTweet id=1572688784256552960 type=retweeted]
